Date,Revenue,COGS,number_of_order,number_of_customer,sum_of_sessions,sum_of_page_views,sum_of_shipping_fee,number_visitor_review,mean_of_rating,sum_of_refund,number_of_customer_signup
2021-02-07,1814367.53,1394396.68,47,46,25884.0,129366.0,143.12,13.0,3.769230769230769,40455.6,49.0
2021-02-08,1325809.68,1131072.08,44,44,22937.0,83607.0,134.04,12.0,3.6666666666666665,96677.94,52.0
2021-02-09,1448124.96,1194857.77,52,52,22393.0,108739.0,130.53,5.0,3.8,23253.97,55.0
2021-02-10,1851743.73,1575581.32,54,54,21106.0,98582.0,63.48,10.0,4.0,50989.67,49.0
2021-02-11,1689417.95,1396084.38,47,47,23164.0,120219.0,198.25,9.0,4.444444444444445,41677.07,43.0
2021-02-12,1983824.96,1679342.84,55,55,20050.0,103675.0,97.38,5.0,4.4,19840.86,48.0
2021-02-13,1986462.63,1556559.62,63,62,20675.0,86780.0,200.11,9.0,4.111111111111111,100049.52,42.0
2021-02-14,2942830.48,2472928.79,75,71,19107.0,97327.0,177.76,8.0,4.0,55392.67,50.0
2021-02-15,3142099.08,2531323.24,93,92,21007.0,68470.0,172.01999999999998,8.0,4.0,71278.62,54.0
2021-02-16,1874868.49,1645455.89,69,68,24988.0,98983.0,301.92,6.0,4.333333333333333,24898.190000000002,41.0
2021-02-17,2468895.03,1948858.13,74,73,27259.0,107385.0,270.84,8.0,4.25,93012.35,38.0
2021-02-18,1729200.62,1374282.0,60,60,23888.0,121845.0,245.57999999999998,4.0,3.75,53952.65,48.0
2021-02-19,2485137.46,1894234.27,63,63,20136.0,97088.0,205.79,7.0,3.857142857142857,87385.91516363637,55.0
2021-02-20,2510521.11,1978226.96,70,70,22514.0,81093.0,173.74,9.0,4.0,81186.06000000001,59.0
2021-02-21,2673937.37,2158355.9,82,82,24929.0,113473.0,254.43,12.0,3.75,52195.58,55.0
2021-02-22,3295922.4,2680528.93,106,106,21488.0,88253.0,319.8,18.153024911032027,3.9732264830255306,40945.65,57.0
2021-02-23,4952064.84,3886168.63,123,123,23227.0,110633.0,303.45,12.0,3.8333333333333335,59359.43,45.0
2021-02-24,2880648.13,2377495.5,86,85,24814.0,109543.0,361.19,3.0,3.0,56825.84,57.0
2021-02-25,5675843.97,4598510.35,165,162,25641.0,117903.0,253.87,11.0,3.909090909090909,11669.28,48.0
2021-02-26,3813868.44,3118356.14,120,118,20529.0,85164.0,320.74,8.0,3.75,32424.89,45.0
2021-02-27,3241854.71,2733660.27,102,102,22079.0,117948.0,489.87,10.0,4.4,70771.20999999999,43.0
2021-02-28,2348995.75,1901704.24,75,75,26771.0,121825.0,523.54,9.0,3.3333333333333335,149651.74000000002,48.0
2021-03-01,1942260.67,1595206.21,68,68,30058.0,139274.0,263.75,4.0,4.0,49949.01,60.0
2021-03-02,679248.37,536287.19,14,14,34281.0,150636.0,313.02,10.0,4.0,9535.58,60.0
2021-03-03,1202803.22,982110.07,42,42,37125.0,174633.0,173.99,10.0,3.9,75062.0,52.0
2021-03-04,2188811.67,1718125.54,77,77,34850.0,180481.0,128.11,14.0,3.7857142857142856,27166.019999999997,51.0
2021-03-05,1350969.16,1101818.84,55,55,34458.0,136717.0,193.01,8.0,4.125,87479.92,52.0
2021-03-06,1702498.76,1385168.73,58,56,33670.0,133076.0,188.57999999999998,13.0,4.0,9067.59,56.0
2021-03-07,2475099.15,2022240.35,87,86,36948.0,157069.0,247.79,7.0,4.285714285714286,120192.89,45.0
2021-03-08,2765984.78,2054703.58,89,89,35780.0,140464.0,185.12,12.0,4.416666666666667,54959.07,49.0
2021-03-09,2910840.37,2318282.64,88,88,31141.0,156070.0,297.35,8.0,3.75,51241.86,59.0
2021-03-10,2793536.43,2183321.72,103,102,37934.0,195688.0,405.92,18.0,4.0,233139.47,49.0
2021-03-11,4291688.17,3434300.04,131,130,34349.0,168223.0,276.59,13.0,3.6153846153846154,102941.72,60.0
2021-03-12,4134860.06,3361961.81,137,137,32364.0,105747.0,351.07,9.0,4.444444444444445,124009.45,53.0
2021-03-13,2417371.88,1968099.73,87,87,31175.0,112065.0,255.63,7.0,4.714285714285714,59174.83,49.0
2021-03-14,2889680.59,2334076.0,97,95,30999.0,114789.0,268.56,24.0,4.0,138563.16,60.0
2021-03-15,3654509.31,2866925.36,117,117,31562.0,161584.0,488.39,20.0,3.8,72122.23,52.0
2021-03-16,4008350.11,3320217.27,122,121,30694.0,159810.0,431.8,10.0,3.5,100382.9,57.0
2021-03-17,4400411.89,3480694.63,141,139,31897.0,170214.0,512.13,11.0,3.727272727272727,60714.100000000006,44.0
2021-03-18,5516765.31,4537155.51,189,188,35408.0,182242.0,352.99,11.0,4.090909090909091,76347.4,52.0
2021-03-19,3614457.51,2975958.79,138,137,34760.0,120473.0,317.95,16.0,4.1875,58206.76,42.0
2021-03-20,3232018.55,2766387.35,103,103,31417.0,126393.0,513.51,6.0,3.3333333333333335,18097.04,61.0
2021-03-21,2822145.24,2475231.8,103,103,34445.0,124002.0,443.36,18.0,4.166666666666667,82136.37,54.0
2021-03-22,3923103.49,3698730.81,143,143,33491.0,121744.0,470.42,13.0,3.6153846153846154,128337.48,47.0
2021-03-23,4222620.69,3768846.71,147,146,28368.0,105036.0,594.67,10.0,4.4,15284.789999999999,68.0
2021-03-24,4003647.57,3639438.17,141,141,28378.0,109227.0,563.89,12.0,4.0,45191.25,43.0
2021-03-25,4847687.37,4322456.49,189,188,36949.0,161932.0,430.53,20.0,4.1,83540.08,47.0
2021-03-26,4034615.27,3623284.41,162,161,31567.0,122036.0,455.88,14.0,3.9285714285714284,120835.09,45.0
2021-03-27,3612774.77,3405524.2,135,135,32631.0,147924.0,768.34,12.0,3.5,30327.54,56.0
2021-03-28,3528929.89,3193051.24,147,146,30890.0,161355.0,569.58,19.0,4.052631578947368,155883.03,65.0
2021-03-29,4090090.6,3735223.94,180,178,34658.0,185511.0,815.84,10.0,3.9,128345.38,57.0
2021-03-30,10795905.35,9875208.04,368,367,27851.0,134872.0,729.04,14.0,3.7857142857142856,139549.55,42.0
2021-03-31,9220320.43,8547874.84,348,343,30899.0,126799.0,921.42,19.0,3.9473684210526314,38468.78,44.0
2021-04-01,9027075.84,8225391.38,338,332,41841.0,158113.0,1103.68,17.0,4.0588235294117645,161621.68,43.0
2021-04-02,7866035.23,7228630.89,307,305,44123.0,214010.0,1099.67,18.0,4.111111111111111,140238.43,44.0
2021-04-03,7594752.42,7064149.71,253,253,41643.0,161901.0,1348.95,17.0,3.7058823529411766,157376.45,56.0
2021-04-04,1720555.46,1597615.49,61,61,39805.0,200899.0,685.47,26.0,3.8076923076923075,124610.18000000001,49.0
2021-04-05,2665962.66,2489752.36,87,87,47943.0,209958.0,641.96,20.0,4.2,170714.51,50.0
2021-04-06,2627509.32,2395678.58,76,76,44337.0,229084.0,505.67,26.0,4.230769230769231,113786.75,46.0
2021-04-07,3504391.02,3200078.0,114,114,42648.0,157589.0,288.89,19.0,4.052631578947368,105484.97,56.0
2021-04-08,3026850.22,2768519.33,95,95,46956.0,239902.0,317.8,17.0,3.8823529411764706,149976.36000000002,43.0
2021-04-09,3110153.27,2714930.73,93,92,45568.0,193914.0,330.42,20.0,4.0,81459.36,42.0
2021-04-10,2505766.01,2142941.81,88,86,42541.0,205786.0,216.95,19.0,3.736842105263158,155325.66,48.0
2021-04-11,2755337.37,2528446.54,97,96,43154.0,138797.0,382.77,22.0,3.6818181818181817,73949.09,53.0
2021-04-12,3206411.87,3006280.88,116,116,47621.0,182817.0,395.92,17.0,4.235294117647059,207944.53,41.0
2021-04-13,3231903.43,2897501.76,121,120,43787.0,237704.0,283.85,20.0,4.15,188379.28999999998,50.0
2021-04-14,5218947.03,4826353.96,166,166,41868.0,218893.0,651.79,36.0,4.166666666666667,163486.12,56.0
2021-04-15,4270735.63,3783812.65,141,141,46066.0,162617.0,646.95,31.0,3.935483870967742,131900.79,52.0
2021-04-16,3735241.12,3308841.35,109,109,43728.0,155174.0,407.35,33.0,3.757575757575758,202697.33,55.0
2021-04-17,3800876.52,3259298.49,113,113,47170.0,171205.0,388.21,32.0,3.875,91914.84,55.0
2021-04-18,4448113.81,3495208.68,120,120,42920.0,155375.0,248.97,21.0,3.761904761904762,111414.33000000002,52.0
2021-04-19,3468512.12,2925337.15,109,108,48473.0,183223.0,242.1,23.0,4.130434782608695,262549.06,57.0
2021-04-20,4030055.78,3186833.6,128,128,42582.0,150485.0,342.18,22.0,3.5454545454545454,77720.06,41.0
2021-04-21,5244905.44,4141247.89,152,152,37415.0,137412.0,454.46,29.0,3.5517241379310347,94222.93,63.0
2021-04-22,4635126.49,3691630.05,138,137,44828.0,221933.0,507.66,24.0,3.875,132631.55,48.0
2021-04-23,2503702.41,1966755.8,96,95,41069.0,194843.0,495.45,32.0,3.9375,130181.68,48.0
2021-04-24,3966260.92,3199689.13,126,126,45034.0,211215.0,501.11,29.0,4.068965517241379,55241.55,50.0
2021-04-25,4545990.29,3630097.75,131,131,50274.0,254833.0,336.01,33.0,4.0,102122.31,54.0
2021-04-26,4718077.11,3814996.18,140,140,40077.0,164581.0,407.35,29.0,3.6206896551724137,75460.27,50.0
2021-04-27,5303542.87,4355535.28,160,159,43799.0,206019.0,311.21999999999997,27.0,3.7037037037037037,62912.13,47.0
2021-04-28,5606431.49,4335482.99,193,192,47571.0,212630.0,370.12,17.0,3.8823529411764706,199344.02,48.0
2021-04-29,9535515.05,7714922.63,272,272,46907.0,162107.0,638.14,30.0,3.9,98611.2,49.0
2021-04-30,6962149.33,5622679.65,206,205,50714.0,194628.0,506.39,30.0,3.7666666666666666,36940.49,46.0
2021-05-01,6555221.49,5276005.92,182,182,38587.0,180978.0,563.03,26.0,4.346153846153846,106747.86,46.0
2021-05-02,5301495.07,4383106.98,167,167,39941.0,128241.0,654.81,31.0,4.0,123349.15000000001,51.0
2021-05-03,3778243.02,3051862.47,119,119,47936.0,207575.0,472.65,19.0,4.0,44911.16,42.0
2021-05-04,1930133.97,1605646.92,60,60,40128.0,172741.0,293.78,34.0,4.0,42940.25,69.0
2021-05-05,2491751.76,1992920.65,75,75,42121.0,224669.0,244.63,32.0,4.21875,233396.21000000002,52.0
2021-05-06,3090364.98,2462408.5,101,101,38251.0,146607.0,251.51999999999998,27.0,3.814814814814815,133189.68,56.0
2021-05-07,3099539.75,2583097.98,82,82,40597.0,186760.0,326.96,17.0,3.9411764705882355,62512.89,51.0
2021-05-08,2448108.31,2024581.03,79,78,42180.0,202495.0,448.63,17.0,4.117647058823529,50194.09,51.0
2021-05-09,3801718.87,3192875.3,104,104,47574.0,221606.0,393.38,20.0,3.7,369663.73,54.0
2021-05-10,3546216.71,2807669.46,106,104,40689.0,146918.0,291.05,15.0,3.6,167065.03,61.0
2021-05-11,3323078.36,2752138.51,100,98,41632.0,216979.0,297.18,21.0,3.761904761904762,156744.24,46.0
2021-05-12,4782841.68,3847828.01,147,147,40035.0,173943.0,349.04,20.0,3.6,129265.14,52.0
2021-05-13,5666923.8,4709813.19,184,182,44172.0,145415.0,347.44,17.0,3.588235294117647,279369.22000000003,54.0
2021-05-14,5250104.11,4258778.21,164,164,41669.0,220903.0,463.37,17.0,4.235294117647059,194813.36000000002,49.0
2021-05-15,3858160.76,3146686.62,114,114,44877.0,163408.0,573.61,20.0,3.65,136310.00999999998,58.0
2021-05-16,3981359.06,3199505.04,125,125,46038.0,178309.0,429.95,27.0,3.925925925925926,197987.93,53.0
2021-05-17,4684806.7,3826508.17,134,134,40445.0,133550.0,444.92,25.0,3.76,58923.18,45.0
2021-05-18,3549112.31,2889339.05,109,109,40506.0,144075.0,393.28000000000003,19.0,3.789473684210526,154783.82,49.0
2021-05-19,4795038.58,3840346.57,135,135,40499.0,191765.0,422.5,19.0,3.9473684210526314,222040.72,56.0
2021-05-20,5057797.75,4088691.43,156,156,48008.0,234218.0,291.72,26.0,3.730769230769231,99165.03,48.0
2021-05-21,5434543.62,4271132.76,157,157,40494.0,207787.0,575.95,25.0,3.44,223940.24,57.0
2021-05-22,4310539.38,3526722.84,128,128,36963.0,152131.0,473.67,21.0,3.8095238095238093,142422.27,50.0
2021-05-23,3846392.54,3086892.89,122,122,45854.0,172164.0,476.03999999999996,30.0,4.0,69797.98,48.0
2021-05-24,3987573.28,3177252.48,113,113,44500.0,223584.0,410.13,33.0,4.2727272727272725,108628.74,49.0
2021-05-25,3822459.48,3142554.15,109,109,40082.0,149247.0,442.8,20.0,3.85,116283.06,49.0
2021-05-26,4915453.17,4056932.97,151,151,45774.0,211861.0,368.73,17.0,4.0,128294.23000000001,47.0
2021-05-27,7320510.07,6048379.93,206,206,35745.0,177423.0,509.36,19.0,3.8421052631578947,28980.61,49.0
2021-05-28,6925957.27,5561587.62,201,200,41259.0,152716.0,422.7,29.0,3.586206896551724,188199.45,55.0
2021-05-29,4630943.52,3787091.31,139,139,30460.0,165532.0,593.14,21.0,3.4285714285714284,29017.899999999998,51.0
2021-05-30,8887935.6,7274840.31,265,264,36841.0,147220.0,654.6,29.0,3.6206896551724137,144630.99,45.0
2021-05-31,7996369.9,6466327.4,233,232,44156.0,169380.0,752.66,22.0,3.6363636363636362,18637.2,31.0
2021-06-01,7479521.04,6141761.22,214,212,40847.0,213982.0,706.22,21.0,4.0476190476190474,78182.48000000001,58.0
2021-06-02,6960798.21,5572082.02,214,213,42831.0,182212.0,774.85,22.0,4.181818181818182,136380.55,44.0
2021-06-03,6367799.03,5139667.32,188,185,48600.0,184769.0,764.54,27.0,3.962962962962963,95790.83,57.0
2021-06-04,2524112.16,2097669.41,70,68,44701.0,226819.0,463.13,25.0,3.48,74736.51999999999,57.0
2021-06-05,2884765.01,2262050.61,87,87,46818.0,238843.0,669.07,12.0,4.583333333333333,83724.76000000001,51.0
2021-06-06,3795966.84,3084551.9,107,107,40909.0,150967.0,258.56,14.0,3.9285714285714284,160814.62,52.0
2021-06-07,3757477.99,3136794.28,116,116,46202.0,198783.0,241.1,17.0,4.529411764705882,93789.3,52.0
2021-06-08,3948452.32,3177527.58,105,105,45781.0,219913.0,346.01,22.0,3.8636363636363638,151609.94999999998,47.0
2021-06-09,3733884.76,3009506.21,124,124,34088.0,130269.0,298.45,20.0,4.1,131380.51,48.0
2021-06-10,3994102.54,3220973.51,120,120,44249.0,217077.0,385.07,16.0,4.4375,185611.01,63.0
2021-06-11,3221511.31,2622379.46,91,91,44246.0,164717.0,241.35,21.0,3.8095238095238093,213372.47,50.0
2021-06-12,3618435.07,2920008.48,116,115,44378.0,154157.0,381.24,28.0,3.607142857142857,230438.49,46.0
2021-06-13,3349171.43,2778202.9,99,99,42050.0,215993.0,332.72,23.0,3.608695652173913,126468.6,58.0
2021-06-14,4007931.92,3159812.63,116,116,46537.0,246126.0,254.02,26.0,4.153846153846154,176693.25999999998,54.0
2021-06-15,4162142.95,3326425.2,127,127,44310.0,210222.0,318.38,20.0,3.95,152001.0,47.0
2021-06-16,4740156.23,3752544.13,155,155,44337.0,229232.0,375.40999999999997,29.0,3.2413793103448274,125164.64,62.0
2021-06-17,5807751.43,4698668.17,160,160,47460.0,238402.0,472.96999999999997,23.0,3.5652173913043477,208357.93,50.0
2021-06-18,4316861.14,3463681.18,110,110,43011.0,202414.0,632.04,22.0,3.8181818181818183,350767.83999999997,50.0
2021-06-19,3596996.21,3016398.92,101,101,43105.0,148637.0,325.71,23.0,4.478260869565218,197286.05,55.0
2021-06-20,3113780.62,2502341.31,99,99,45601.0,218671.0,245.71,23.0,3.9130434782608696,89209.05,47.0
2021-06-21,3454322.45,2831163.45,100,99,50225.0,255212.0,339.98,21.0,4.238095238095238,266858.32,48.0
2021-06-22,3814525.81,3072656.32,113,113,44414.0,231173.0,312.45,35.0,4.0,239841.58000000002,55.0
2021-06-23,5129834.24,4258385.56,155,155,40031.0,139944.0,446.71,16.0,4.25,265248.52,54.0
2021-06-24,5015283.26,4491924.42,140,140,46126.0,189683.0,402.93,15.0,4.333333333333333,107600.75,44.0
2021-06-25,3255836.16,2807033.14,108,108,38862.0,150660.0,557.22,19.0,4.0,152893.92,55.0
2021-06-26,3202321.56,2946230.91,118,117,38286.0,174622.0,496.57,19.0,3.736842105263158,91313.79999999999,56.0
2021-06-27,3938214.81,3832008.26,135,135,49137.0,260766.0,379.58,26.0,3.769230769230769,172815.48,56.0
2021-06-28,4255543.96,4082242.05,150,149,46294.0,202773.0,366.69,24.0,4.083333333333333,244886.98,61.0
2021-06-29,5907160.01,5911751.11,216,211,40996.0,215178.0,642.18,26.0,4.153846153846154,49631.990000000005,62.0
2021-06-30,5094915.79,4949985.1,209,207,45773.0,233584.0,823.98,25.0,3.4,124802.0,49.0
2021-07-01,4975867.15,5024857.74,197,195,37571.0,180410.0,784.1,12.0,4.166666666666667,96551.34000000001,48.0
2021-07-02,4397949.68,4326458.07,172,172,33233.0,152049.0,734.68,20.0,3.9523809523809526,207894.79,40.0
2021-07-03,3132513.38,3101143.37,116,116,35152.0,184088.0,495.14,19.0,3.736842105263158,104928.04000000001,68.0
2021-07-04,730601.15,647312.84,28,28,32810.0,170944.0,584.49,19.0,4.2631578947368425,119510.33,59.0
2021-07-05,1878817.85,1927429.12,64,64,29990.0,119299.0,317.92,16.0,3.4375,111155.69,47.0
2021-07-06,1616214.16,1626948.22,56,55,31012.0,156722.0,178.83,35.0,4.057142857142857,370721.8,52.0
2021-07-07,1741509.6,1715092.93,64,64,30311.0,123602.0,299.47,26.0,4.230769230769231,75895.53,58.0
2021-07-08,2563149.38,2518109.42,86,86,33426.0,118185.0,161.22,18.0,4.333333333333333,75502.25,51.0
2021-07-09,2685812.87,2706650.91,98,98,34217.0,174288.0,266.2,29.0,3.896551724137931,129426.77,59.0
2021-07-10,2524108.8,2448068.41,91,91,31779.0,150809.0,251.98999999999998,21.0,4.0476190476190474,180139.49,51.0
2021-07-11,2592712.85,2553763.2,86,85,30443.0,142310.0,492.79,13.0,3.3846153846153846,87894.72,60.0
2021-07-12,3123873.5,3108780.0,95,92,34467.0,123706.0,212.71,28.0,4.035714285714286,117467.76,50.0
2021-07-13,2650746.43,2549076.58,85,85,34885.0,146821.0,298.29,18.0,3.6666666666666665,245007.2,37.0
2021-07-14,2970833.54,2785803.91,104,104,38621.0,155193.0,399.68,24.0,3.9583333333333335,140740.59,54.0
2021-07-15,3628282.86,3639556.87,126,126,34804.0,145288.0,475.21,27.0,3.8518518518518516,53081.0,56.0
2021-07-16,2768513.94,2780496.25,103,103,33529.0,133076.0,502.89,25.0,4.08,218484.98,46.0
2021-07-17,2453122.24,2399937.97,94,94,34590.0,138564.0,331.89,12.0,3.4166666666666665,138454.58,54.0
2021-07-18,2827723.47,2930478.35,95,95,38368.0,130106.0,478.58,18.0,4.166666666666667,113306.37,60.0
2021-07-19,2859598.56,2696150.18,92,92,34197.0,167299.0,390.92,20.0,3.9,71688.1,56.0
2021-07-20,3389960.06,3045138.98,94,94,30516.0,113914.0,481.99,19.0,4.315789473684211,45310.259999999995,53.0
2021-07-21,3336465.66,2928248.05,99,99,33646.0,179592.0,202.14000000000001,17.0,3.588235294117647,76592.16,63.0
2021-07-22,4388007.92,3796262.13,131,131,32412.0,158492.0,475.79,14.0,3.7857142857142856,59515.23,52.0
2021-07-23,4385215.41,3753800.99,109,108,32445.0,134930.0,414.86,21.0,4.0476190476190474,110249.28,56.0
2021-07-24,2294305.45,1930929.33,79,79,31592.0,118083.0,265.9,14.0,3.7142857142857144,109841.65,54.0
2021-07-25,2549303.61,2173412.06,68,67,35455.0,120481.0,184.74,13.0,3.769230769230769,93389.3,59.0
2021-07-26,3676952.36,2918564.14,102,100,33451.0,147504.0,246.69,12.0,4.416666666666667,67975.34,54.0
2021-07-27,3460197.23,2857159.07,86,86,33644.0,164830.0,312.93,20.0,3.55,62809.08,34.0
2021-07-28,4046860.27,3235448.81,112,111,34683.0,113756.0,247.71,21.0,4.285714285714286,99846.7,60.0
2021-07-29,5547857.68,4566302.38,148,147,32982.0,136497.0,374.63,19.0,4.052631578947368,98386.51999999999,40.0
2021-07-30,6548042.77,6322433.77,217,216,36061.0,140586.0,409.59,12.0,4.0,135662.0,61.0
2021-07-31,5256382.47,5446793.9,195,195,29917.0,154337.0,444.98,25.0,4.08,48497.399999999994,57.0
2021-08-01,3652376.75,4109973.08,149,149,37105.0,195190.0,595.85,18.0,4.277777777777778,175155.68,71.0
2021-08-02,4399616.65,4886236.3,159,158,42139.0,143292.0,496.44,16.0,4.0,77358.47,44.0
2021-08-03,2422462.49,3359505.36,121,121,34871.0,134855.0,587.22,11.0,4.363636363636363,80324.22,46.0
2021-08-04,1157658.1,1697391.73,65,65,42489.0,211792.0,604.36,18.0,4.277777777777778,110065.47,53.0
2021-08-05,1482037.52,2026425.65,76,76,37593.0,166972.0,546.3,13.0,4.076923076923077,142985.57,42.0
2021-08-06,1591502.8,2374360.64,81,81,41901.0,150778.0,278.46,27.0,4.074074074074074,29171.18,57.0
2021-08-07,1632328.25,2336736.46,70,70,36018.0,115308.0,293.02,22.0,3.6818181818181817,95060.68000000001,65.0
2021-08-08,1411882.22,1918090.72,68,66,39567.0,138739.0,336.63,12.0,3.9166666666666665,62766.130000000005,59.0
2021-08-09,1376421.76,2167285.81,64,64,39113.0,163795.0,240.1,24.0,4.04,159249.92,62.0
2021-08-10,1581357.61,2246981.07,84,83,39302.0,155199.0,234.67,14.0,4.357142857142857,56458.920000000006,59.0
2021-08-11,1740229.21,2604985.61,86,85,30995.0,159578.0,348.11,13.0,4.230769230769231,139219.32,51.0
2021-08-12,2480973.68,3548924.53,117,115,38269.0,208637.0,380.14,12.0,4.166666666666667,132806.08,43.0
2021-08-13,2199306.57,3444159.74,99,99,37306.0,123156.0,384.35,18.0,3.7777777777777777,74824.74,48.0
2021-08-14,1494099.71,1993428.41,82,82,37592.0,175016.0,530.19,27.0,4.0,114229.0,45.0
2021-08-15,1862118.62,2645589.05,82,82,39171.0,146883.0,383.29,16.0,4.3125,128741.59999999999,53.0
2021-08-16,2220064.67,3319453.91,91,90,42739.0,186199.0,568.78,18.0,4.166666666666667,161442.76,61.0
2021-08-17,2263302.37,3320429.89,97,96,35832.0,135797.0,256.5,16.0,3.5,37458.76,47.0
2021-08-18,1875383.97,2630473.94,84,83,33929.0,149882.0,272.3,24.0,4.208333333333333,33203.13,42.0
2021-08-19,2535597.13,3644326.12,128,128,34659.0,156110.0,224.59,8.0,4.125,69225.79,54.0
2021-08-20,2553183.49,3860236.79,120,118,36779.0,123466.0,297.43,12.0,3.6666666666666665,91090.6,57.0
2021-08-21,1453356.23,2098001.94,81,81,35239.0,150437.0,416.21999999999997,19.0,4.315789473684211,100323.57,60.0
2021-08-22,1640268.07,2295711.5,92,92,33822.0,184931.0,520.02,17.0,3.7058823529411766,108221.01,44.0
2021-08-23,1883869.71,2626041.33,96,96,41170.0,199026.0,285.71,18.0,3.7222222222222223,92919.95999999999,71.0
2021-08-24,1836322.27,2808012.6,92,91,33874.0,154508.0,295.29,18.0,3.5,16522.440000000002,50.0
2021-08-25,1939866.54,2821994.79,110,110,42700.0,212858.0,541.51,24.0,3.8333333333333335,131364.34,60.0
2021-08-26,1886569.08,2959216.09,95,94,44382.0,172425.0,507.11,17.0,4.0588235294117645,55692.509999999995,53.0
2021-08-27,1662732.77,2371412.62,93,92,31425.0,154963.0,333.88,16.0,3.8125,50559.09,43.0
2021-08-28,1664938.51,2453257.65,75,75,40471.0,163592.0,526.88,9.0,4.444444444444445,148908.48,37.0
2021-08-29,4443078.33,6342118.62,216,215,38145.0,192572.0,445.7,19.0,4.052631578947368,68601.68000000001,57.0
2021-08-30,3996164.3,5499176.03,183,183,41162.0,194304.0,635.73,16.0,3.6875,35979.33,38.0
2021-08-31,3940957.44,5240978.22,169,168,41421.0,200812.0,605.21,18.0,3.888888888888889,51805.5,50.0
2021-09-01,3579634.39,4583108.31,162,162,27326.0,99898.0,967.5,14.0,3.7857142857142856,43848.84,50.0
2021-09-02,3917618.96,4722341.9,160,160,28236.0,94116.0,598.53,17.0,3.764705882352941,51500.6,38.0
2021-09-03,1070973.42,1003268.02,36,36,26551.0,108115.0,611.42,18.0,4.055555555555555,79860.13,45.0
2021-09-04,1839742.83,1710231.68,48,48,24298.0,117729.0,443.53,16.0,4.25,50877.72,60.0
2021-09-05,1682890.37,1626164.36,45,45,28062.0,117356.0,275.86,17.0,3.3529411764705883,15357.099999999999,54.0
2021-09-06,2097434.58,1931198.13,68,67,28771.0,117131.0,175.3,14.0,3.7857142857142856,56139.95,57.0
2021-09-07,2244132.38,1986738.71,69,69,23373.0,88001.0,171.82,20.0,3.65,121089.77,62.0
2021-09-08,3716975.63,3437593.72,100,100,29427.0,114276.0,142.35,13.0,3.769230769230769,80854.37,57.0
2021-09-09,2187074.96,2082447.03,57,57,25832.0,102486.0,116.77,12.0,4.083333333333333,58701.74,47.0
2021-09-10,1980857.12,1821707.08,64,64,24570.0,128972.0,107.22,15.0,4.2,21787.03,45.0
2021-09-11,1547495.48,1455524.4,51,51,22915.0,78615.0,172.04,15.0,4.0,63416.020000000004,54.0
